LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
714,81110,155520,126,WARN,dfs.FSNamesystem,"Replication of blk_8514570741516057846 queued for 260 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
715,81111,213346,665,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.38.251 on block blk_5795311071155890572,E40,Unauthorized access attempt by <*> on block blk_<*>
716,81113,105155,563,ERROR,dfs.FSNamesystem,Failed to replicate block blk_8772705215918328439: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
717,81111,90706,695,WARN,dfs.DataNode,Low disk space on DataNode 10.250.175.142:50010: only 888 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
718,81109,192329,850,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_45926132256350780 detected on 10.251.169.231:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
719,81109,32745,39,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_6650926233274912349 took 5093 ms from 10.250.185.66:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
720,81113,74241,762,WARN,dfs.FSNamesystem,"Replication of blk_9832913565891225482 queued for 283 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
721,81109,12050,67,INFO,dfs.DataNode$PacketResponder,Received block blk_-3387518442021968228 of size 16777216 from /10.250.63.136,E11,Received block blk_<*> of size <*> from /<*>
722,81113,92327,216,ERROR,dfs.FSNamesystem,Failed to replicate block blk_4520347373174986727: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
723,81109,70317,328,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.208.183:50010: volume /mnt/hadoop/dfs/data/subdir8 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
724,81112,194029,512,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_12 from 10.251.192.224:36808,E41,Kerberos authentication failed for user <*> from <*>:<*>
725,81110,144940,685,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-4900829458801451854 to 10.250.29.204:39779 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
726,81109,165026,673,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-3889142063069556031 took 4469 ms from 10.250.139.14:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
727,81113,143245,747,WARN,dfs.DataNode,Low disk space on DataNode 10.251.78.219:50010: only 325 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
728,81109,230353,79,ERROR,dfs.FSNamesystem,Failed to replicate block blk_2508874415293187304: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
729,81110,65420,32,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_5169448631256313784: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
730,81112,172604,505,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1773079435135123418 is added to invalidSet of 10.250.201.248:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
731,81110,140744,540,ERROR,dfs.DataNode$DataXceiver,10.251.81.177:50010:Got exception while serving blk_8664784204560578774 to /10.250.98.149: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
732,81110,43719,597,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.144.23:58721: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
733,81112,120543,997,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7811604261571169638 src: /10.251.136.33:44594 dest: /10.250.194.6:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
734,81113,215559,496,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.122.77:50010 is added to blk_3176614442619358402 size 33554432,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
735,81109,145155,886,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5421986969544292482 terminating,E10,PacketResponder <*> for block blk_<*> terminating
736,81112,3957,614,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.254.44:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
737,81110,213030,500,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-8172905084407465150 detected on 10.251.142.163:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
738,81113,34431,674,WARN,dfs.FSNamesystem,"Replication of blk_-1588331027806707977 queued for 240 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
739,81109,13705,50,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.211.237:50010: volume /mnt/hadoop/dfs/data/subdir3 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
740,81109,163402,542,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_615448152856306674 detected on 10.251.240.141:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
741,81111,50902,843,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_48 from 10.250.111.133:48235,E41,Kerberos authentication failed for user <*> from <*>:<*>
742,81109,43514,874,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.226.245:50010: volume /mnt/hadoop/dfs/data/subdir3 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
743,81112,45340,246,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3044976053853247695 src: /10.250.56.130:59885 dest: /10.251.16.159:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
744,81111,161918,679,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.108.207:50010: volume /mnt/hadoop/dfs/data/subdir3 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
745,81110,102347,839,WARN,dfs.DataNode,Low disk space on DataNode 10.251.191.200:50010: only 703 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
746,81113,134529,197,WARN,dfs.DataNode,Low disk space on DataNode 10.251.253.91:50010: only 917 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
747,81111,204224,814,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2468947407871917995 src: /10.251.97.48:61032 dest: /10.250.218.58:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
748,81109,105956,68,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.104.209:50010: volume /mnt/hadoop/dfs/data/subdir6 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
749,81112,130340,117,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.216.186:48079: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
750,81112,35816,54,ERROR,dfs.FSNamesystem,Failed to replicate block blk_3918995820962723370: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
751,81110,30912,38,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-1437764758859704769: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
752,81109,180906,758,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_14 from 10.251.46.68:36705,E41,Kerberos authentication failed for user <*> from <*>:<*>
753,81110,100818,76,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.53.148 attempted to write to protected path /user/secure/part-00472,E42,Permission denied: <*> attempted to write to protected path /<*>
754,81113,143736,721,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_28 from 10.251.122.214:45963,E41,Kerberos authentication failed for user <*> from <*>:<*>
755,81109,33349,684,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-4235746529392677704: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
756,81112,72358,867,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.12.40:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
757,81113,124937,227,ERROR,dfs.DataNode$DataXceiver,10.250.142.67:50010:Got exception while serving blk_-7258205351507700863 to /10.251.58.229: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
758,81113,154011,784,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.52.68:61813: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
759,81110,184623,538,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_1 from 10.251.107.215:34029,E41,Kerberos authentication failed for user <*> from <*>:<*>
760,81110,211228,685,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_70426144086947489 detected on 10.251.123.18:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
761,81110,30323,230,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-8596211988063243806 detected on 10.251.168.6:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
762,81113,71104,385,WARN,dfs.DataNode,Low disk space on DataNode 10.250.132.91:50010: only 152 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
763,81110,33112,627,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.157.236:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
764,81112,93958,65,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-1667640868913354619: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
765,81112,185021,567,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-5643721639141394951 to 10.250.190.239:61891 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
766,81109,224334,639,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1626540960040421406 is added to invalidSet of 10.251.165.173:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
767,81110,62226,503,WARN,dfs.FSNamesystem,"Replication of blk_-1942757562936834038 queued for 229 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
768,81110,3132,128,ERROR,dfs.DataNode,DataNode failed to transfer block blk_6511296471721826567 to 10.251.152.149:51362 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
769,81112,35157,867,INFO,dfs.DataNode$PacketResponder,Received block blk_-9277955180064353748 of size 16777216 from /10.251.135.134,E11,Received block blk_<*> of size <*> from /<*>
770,81113,4346,127,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1823658297578414820 terminating,E10,PacketResponder <*> for block blk_<*> terminating
771,81109,233816,902,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8038545530319764390 is added to invalidSet of 10.250.2.102:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
772,81111,150142,741,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-9259731788895490688 detected on 10.250.54.59:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
773,81112,142008,748,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.1.20:46471: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
774,81109,213504,356,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.94.37:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
775,81109,22656,731,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5110240606900832593 is added to invalidSet of 10.250.55.48:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
776,81111,160220,562,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_-7240735645948829253: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
777,81111,145041,721,WARN,dfs.FSNamesystem,"Replication of blk_-4710044358060428968 queued for 109 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
778,81110,3528,582,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.230.89:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
779,81110,231443,736,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-3822190360277267490 detected on 10.250.84.188:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
780,81113,151134,233,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.25.224:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
781,81109,142952,908,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_287766667862500582: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
782,81109,70509,25,ERROR,dfs.DataNode$DataXceiver,10.251.56.88:50010:Got exception while serving blk_-9414553476929499272 to /10.250.216.193: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
783,81111,224203,958,ERROR,dfs.DataNode$DataXceiver,10.251.100.107:50010:Got exception while serving blk_-9007524701535204936 to /10.251.52.159: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
784,81110,180340,740,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7942431232248787393 is added to invalidSet of 10.251.103.227:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
785,81113,192549,344,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1697503800567106592 src: /10.251.126.59:53318 dest: /10.251.111.48:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
786,81113,203338,553,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 52% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
787,81112,65619,96,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-86101877257740128 is added to invalidSet of 10.251.186.185:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
788,81111,95436,277,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.195.31:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
789,81113,234235,232,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3857892588945453658 src: /10.250.55.240:42453 dest: /10.250.192.194:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
790,81109,215932,795,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.197.54:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
791,81110,103422,88,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.83.221:46180: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
792,81113,222255,737,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1672557859911638540 src: /10.250.158.36:43541 dest: /10.250.207.16:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
793,81113,83338,515,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.28.175 on block blk_1922958166008291329,E40,Unauthorized access attempt by <*> on block blk_<*>
794,81109,105940,777,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.109.103 attempted to write to protected path /user/secure/part-00022,E42,Permission denied: <*> attempted to write to protected path /<*>
795,81111,183509,450,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4313637130127717409 terminating,E10,PacketResponder <*> for block blk_<*> terminating
796,81112,235050,499,WARN,dfs.DataNode,Low disk space on DataNode 10.250.29.148:50010: only 537 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
797,81113,165709,430,WARN,dfs.DataNode,Low disk space on DataNode 10.250.234.125:50010: only 107 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
798,81111,80143,875,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.139.184 on block blk_1078724160035463233,E40,Unauthorized access attempt by <*> on block blk_<*>
